,"('prior_s_i1', 0)","('prior_s_i0', 0)","('prior_l_g2', 0)","('prior_l_g1', 0)","('prior_l_g0', 0)","('prior_i', 0)","('i', 0)","('s', 0)","('prior_g_d1i1', 0)","('prior_g_d1i0', 0)","('prior_g_d0i1', 0)","('prior_g_d0i0', 0)","('prior_d', 0)","('d', 0)","('g', 0)","('l', 0)"
181,0.7998229244744088,0.05152040987028709,0.028516936964413524,0.6420543225213843,0.8896160197211969,0.3121378372891408,0,1,[0.45799801 0.3574524  0.18454959],[0.05767654 0.30571283 0.63661063],[0.84265246 0.13365779 0.02368975],[0.22105802 0.55891233 0.22002965],0.4467245474745746,1,2,0
182,0.7858463574173585,0.05552460783918369,0.04727257021189237,0.6537704394340766,0.9362082338100124,0.31431836464689356,0,1,[0.48197825 0.25433298 0.26368878],[0.10050564 0.26938074 0.63011362],[0.84595631 0.11647685 0.03756684],[0.33820702 0.41133939 0.25045359],0.3946535635796467,1,2,0
183,0.7706390189506207,0.053166449513431864,0.0459925935892343,0.6220757951242913,0.9070484925911846,0.32227668898379896,0,1,[0.4435889  0.33916627 0.21724483],[0.07146305 0.24510604 0.68343091],[0.8304435  0.13773055 0.03182594],[0.24996942 0.45986268 0.2901679 ],0.4378277823272911,1,2,0
184,0.8087857384080515,0.056074942367913876,0.025115285668948068,0.6425996897695281,0.8739979306925042,0.3169007498117203,0,1,[0.47897337 0.31296445 0.20806217],[0.07118285 0.25801253 0.67080462],[0.82098934 0.14667257 0.03233809],[0.25985704 0.50187569 0.23826727],0.4248975379570257,1,2,0
185,0.746519792924121,0.062579286456035,0.027069480228244406,0.6155926543387126,0.8849385973992419,0.32533755406920345,0,1,[0.55222297 0.25740091 0.19037612],[0.04276759 0.24651673 0.71071567],[0.8823121  0.07308645 0.04460145],[0.25025126 0.5091572  0.24059155],0.4122660035496038,1,2,0
186,0.7585274949456864,0.053014241971717724,0.03389488472738728,0.6419580886980235,0.9101098518283848,0.29989315268806366,0,1,[0.60782142 0.24805315 0.14412543],[0.05525091 0.28580515 0.65894394],[0.86308137 0.12861286 0.00830578],[0.21619548 0.49457293 0.28923159],0.3921330648452479,1,2,0
187,0.7626905096855345,0.08809653349906357,0.041542874720951875,0.5785128765458877,0.9299021964260438,0.31911734521848545,0,1,[0.48789262 0.35283566 0.15927171],[0.06768115 0.28667592 0.64564293],[0.82614199 0.15994716 0.01391084],[0.22717833 0.48823755 0.28458412],0.4008319685757088,1,2,0
188,0.748237585349271,0.06188412855155003,0.055164267269208596,0.5909506932982644,0.8852104200638553,0.37216061066966144,0,1,[0.49249342 0.3440954  0.16341118],[0.08740667 0.28905059 0.62354274],[0.89390569 0.07783918 0.02825513],[0.32778452 0.44533452 0.22688096],0.40632312928424275,1,2,0
189,0.6830767708210638,0.07365299874956538,0.028311186528268306,0.5832304133602974,0.829113437115298,0.31244217251731465,0,1,[0.59844378 0.26500712 0.1365491 ],[0.05303324 0.37782472 0.56914205],[0.88967387 0.09016441 0.02016172],[0.27292683 0.46205976 0.26501341],0.41458273369250104,1,2,0
190,0.8042073687763487,0.07912880382079539,0.03804216327696713,0.5837149566141121,0.9366563740094223,0.3337533694590788,0,1,[0.34722556 0.49901897 0.15375547],[0.06499157 0.33036813 0.60464031],[0.8046624 0.1527512 0.0425864],[0.26690434 0.46122877 0.27186689],0.41689282616315454,1,2,0
191,0.767138258427848,0.08453491111833224,0.03294958285143285,0.6066761825096892,0.9135877409212462,0.345742617209276,0,1,[0.55823259 0.27407636 0.16769105],[0.14153415 0.28239103 0.57607483],[0.91652212 0.077682   0.00579588],[0.28649601 0.43930324 0.27420074],0.37261493974088133,1,2,0
192,0.7299158090159925,0.05950306286094257,0.07740712729789119,0.6199454606606832,0.8838863966161793,0.32970548179852155,0,1,[0.50786002 0.27268322 0.21945676],[0.07710723 0.32714257 0.5957502 ],[0.84039965 0.12078129 0.03881905],[0.26512458 0.46954956 0.26532585],0.39387622173775116,1,2,0
193,0.8235520037800856,0.06318149903324162,0.0367789788423141,0.5454271662607817,0.9154300507029015,0.2965419125364553,0,1,[0.54096207 0.31114305 0.14789488],[0.05838771 0.29491952 0.64669277],[0.90324349 0.0784044  0.01835212],[0.24483403 0.4846426  0.27052338],0.3971910316274784,1,2,0
194,0.7398403552289755,0.051002815848362915,0.037245347005063656,0.6169411170557316,0.8776106128816101,0.3273881928220341,0,1,[0.56145065 0.28355272 0.15499664],[0.07842208 0.32998372 0.5915942 ],[0.80239931 0.16027733 0.03732336],[0.27943553 0.45498259 0.26558187],0.40722053006022346,1,2,0
195,0.7498164810568148,0.055264832018318284,0.04842415317638337,0.655627717058543,0.9014409330559605,0.33979267804243335,0,1,[0.55948145 0.21538599 0.22513256],[0.05564912 0.2845223  0.65982858],[0.88671005 0.09021625 0.0230737 ],[0.23793379 0.47167816 0.29038805],0.3867705120137614,1,2,0
196,0.7834182254909877,0.0745103157920995,0.03817213047200217,0.6113164540897675,0.8854388729335394,0.32777969882148317,0,1,[0.42486037 0.39330532 0.18183431],[0.0562486  0.23224252 0.71150888],[0.88854886 0.06425915 0.047192  ],[0.25475484 0.46826429 0.27698087],0.39283118187663546,1,2,0
197,0.825210720029271,0.07033982755265916,0.049751678628570585,0.6694896875945019,0.9229873748966837,0.2945476735418157,0,1,[0.4474898  0.35562789 0.19688231],[0.03802361 0.29148998 0.67048641],[0.8177379  0.16037273 0.02188937],[0.26262265 0.36459415 0.3727832 ],0.40482848899338236,1,2,0
198,0.7163692244717467,0.07098481331708004,0.05574607399114339,0.6919263039850566,0.9281143186142543,0.34915294305755995,0,1,[0.5511088  0.35320086 0.09569034],[0.04924028 0.31290825 0.63785148],[0.89646254 0.08129829 0.02223917],[0.29052854 0.4400765  0.26939496],0.3896085332755993,1,2,0
199,0.7958316105978182,0.05718955556335815,0.018550385735508938,0.6280301011941336,0.8670978207022007,0.3373095139744917,0,1,[0.52401632 0.34046836 0.13551532],[0.04261476 0.34707814 0.6103071 ],[0.88270887 0.09042944 0.02686169],[0.30874253 0.44491049 0.24634698],0.41513929621520873,1,2,0
200,0.7790255095059858,0.07352030816841172,0.057097593187122916,0.6007366928326399,0.9395758533000056,0.3376482543934291,0,1,[0.58533668 0.27258585 0.14207747],[0.04934884 0.32731611 0.62333505],[0.85788426 0.11141019 0.03070555],[0.22993277 0.4852682  0.28479903],0.3941239625181832,1,2,0
201,0.7844332340932137,0.07465726944874494,0.01826151853093794,0.5773170938538099,0.9071656991115755,0.31526174411803,0,1,[0.49086414 0.30633468 0.20280118],[0.08333459 0.33344289 0.58322252],[0.84477843 0.14128471 0.01393686],[0.3022147  0.43053031 0.26725499],0.42087321364461794,1,2,0
202,0.773279743935794,0.05272278940114101,0.045987622581075444,0.6188675443660642,0.9155326597868584,0.3233021120212875,0,1,[0.58394031 0.28286061 0.13319908],[0.07214    0.38792223 0.53993777],[0.8672444  0.11117011 0.02158549],[0.27584377 0.38481595 0.33934027],0.39198528296655816,1,2,0
203,0.7555783347497639,0.05029681119116886,0.05688709914581143,0.5924124766729564,0.8964804326031299,0.31291872862495596,0,1,[0.53504519 0.30984002 0.15511479],[0.03743698 0.33524086 0.62732216],[0.83217359 0.13817338 0.02965303],[0.24948033 0.47408715 0.27643252],0.4093623051383332,1,2,0
204,0.7716393719820119,0.057408139827291337,0.03162629113767757,0.6132819284124205,0.927533725257755,0.3120451644096908,0,1,[0.53478097 0.32530797 0.13991106],[0.06466567 0.29104667 0.64428767],[0.82546083 0.16030393 0.01423524],[0.28092614 0.44537183 0.27370203],0.4031328036542375,1,2,0
205,0.7540298962434896,0.06825179354604698,0.025184476719465995,0.5578421167348543,0.8767952160169444,0.34734475104085605,0,1,[0.42094751 0.40461562 0.17443687],[0.05600417 0.3095062  0.63448963],[0.89215438 0.08027713 0.02756849],[0.28383954 0.43702531 0.27913516],0.38139460881639814,1,2,0
206,0.7689678616189751,0.07515538592075485,0.0484000081440184,0.5851465857161805,0.8996245966604223,0.3049876430165941,0,1,[0.48428489 0.3581062  0.15760891],[0.06508277 0.37350661 0.56141061],[0.8494734  0.12927814 0.02124846],[0.25031973 0.49390158 0.25577869],0.4100581982045329,1,2,0
207,0.7694319428250931,0.06060307678443201,0.04376807133390486,0.5591620425333432,0.9402700728525427,0.31946833683508413,0,1,[0.43488503 0.26487391 0.30024107],[0.04404421 0.33036197 0.62559381],[0.87622312 0.08005307 0.04372381],[0.26922726 0.47280019 0.25797254],0.4005998680366306,1,2,0
208,0.6929514190268556,0.05492574393238702,0.024655487616264304,0.614790001077769,0.8673699724963321,0.3048860601506357,0,1,[0.49037116 0.314696   0.19493285],[0.05716371 0.36356201 0.57927428],[0.89697701 0.08899272 0.01403027],[0.30010442 0.44254103 0.25735455],0.41165496791455913,1,2,0
209,0.8574007146616479,0.05834020200031918,0.02992399856685954,0.6467443825794917,0.885696420151768,0.3199272617477538,0,1,[0.54737069 0.35815604 0.09447326],[0.06713638 0.31130473 0.62155889],[0.90916503 0.06604476 0.02479021],[0.28967572 0.45743984 0.25288444],0.40146812883525795,1,2,0
210,0.7813163888405653,0.06575093591924304,0.04387957784955482,0.5436516245395819,0.884125045380871,0.3507024965909311,0,1,[0.57176652 0.30551293 0.12272056],[0.05718345 0.22225616 0.7205604 ],[0.89683784 0.07111765 0.0320445 ],[0.27842408 0.49425536 0.22732056],0.36862221492109515,1,2,0
211,0.7412452517015736,0.06988922368078904,0.03402661279763594,0.5765758512545949,0.9321313414887654,0.33604270104623724,0,1,[0.46249095 0.3293437  0.20816535],[0.05701764 0.32190886 0.62107349],[0.85830768 0.11248915 0.02920317],[0.34185655 0.39738058 0.26076287],0.45589612410157354,1,2,0
212,0.7536551479277239,0.058897047718950435,0.0429267066933306,0.6614912565112856,0.9002335148293569,0.30741766566276924,0,1,[0.59006732 0.31109593 0.09883675],[0.06074526 0.30417632 0.63507842],[0.88167786 0.08636445 0.03195769],[0.29047823 0.4411459  0.26837587],0.38513082201201276,1,2,0
213,0.775961059440147,0.05259458793040044,0.024162908141575425,0.6163396140992833,0.9311385143928038,0.2861598957345271,0,1,[0.39788481 0.43810628 0.16400891],[0.07654205 0.31445974 0.60899821],[0.86530517 0.06264659 0.07204824],[0.26335166 0.47993529 0.25671305],0.4128972843773714,1,2,0
214,0.77355756686274,0.05587221688514982,0.013875866570711265,0.6396525344659971,0.905855406512658,0.3486356530267448,0,1,[0.55621354 0.30702888 0.13675758],[0.07609566 0.36422292 0.55968141],[0.79765151 0.1422417  0.06010679],[0.24549538 0.48315154 0.27135308],0.39713717931843,1,2,0
215,0.7637584684402189,0.05276600618735465,0.033851429610420466,0.6139930810516488,0.9076462497448655,0.29743456661126816,0,1,[0.41908382 0.42505422 0.15586196],[0.03934026 0.31689184 0.6437679 ],[0.83541059 0.10255561 0.0620338 ],[0.30161052 0.44881493 0.24957455],0.40075644057959436,1,2,0
216,0.7507461313332144,0.07552178247135963,0.02396459052733161,0.6110331378378855,0.8693820358574895,0.32417140284646123,0,1,[0.43009579 0.42913438 0.14076983],[0.04761765 0.30604522 0.64633714],[0.77962352 0.16834664 0.05202983],[0.31808622 0.41679989 0.26511389],0.4263142821262643,1,2,0
217,0.706986457517875,0.06202199126195743,0.06014922709304623,0.6206716056814447,0.9341635612964466,0.33544792844865506,0,1,[0.58522724 0.2819276  0.13284516],[0.06127881 0.35791366 0.58080753],[0.88319668 0.0875925  0.02921082],[0.3057961  0.46513337 0.22907052],0.38973599050160046,1,2,0
218,0.7529359151985952,0.0500904351735659,0.02018373192885717,0.6198296872720381,0.9177739748645022,0.3383892406836312,0,1,[0.52497061 0.31523758 0.15979181],[0.06255482 0.28823074 0.64921444],[0.89098282 0.09257994 0.01643724],[0.28542875 0.4568566  0.25771465],0.4026365703925108,1,2,0
219,0.7962991437021163,0.058683266255060804,0.020952320683056833,0.5968188437409454,0.9092800871570413,0.32869218077957074,0,1,[0.4867056  0.34707825 0.16621616],[0.0653903  0.38220586 0.55240384],[0.90555657 0.07851685 0.01592658],[0.26615206 0.43398569 0.29986226],0.3683376992200822,1,2,0
220,0.8129876721694321,0.06787713798223144,0.020050563409975127,0.6588676668648557,0.9118546280729453,0.33113713008780965,0,1,[0.38447841 0.38634957 0.22917202],[0.04589744 0.37529194 0.57881062],[0.8589558 0.1228915 0.0181527],[0.23741861 0.4273449  0.3352365 ],0.4176721876611291,1,2,0
221,0.7987207776423738,0.055162099683343034,0.025427629695432864,0.6269795705021876,0.926912119333679,0.32158089201293544,0,1,[0.51176492 0.30646995 0.18176513],[0.07395533 0.25710425 0.66894043],[0.90342476 0.09513139 0.00144385],[0.21861904 0.52550932 0.25587164],0.37947994973814875,1,2,0
222,0.7699202893420036,0.07290810281793149,0.011071320004403593,0.6105141956272652,0.9427917515669301,0.3080954835378661,0,1,[0.58199196 0.27085095 0.14715709],[0.08022668 0.26382809 0.65594522],[0.87166315 0.06447032 0.06386653],[0.29145311 0.43102253 0.27752436],0.37105017065472795,1,2,0
223,0.7480768510725229,0.08294371643855737,0.06072538624746207,0.6580753804337615,0.9096513442154085,0.3440036800942465,0,1,[0.53110385 0.26824055 0.2006556 ],[0.09441357 0.32830018 0.57728625],[0.7850693  0.18481373 0.03011697],[0.27435369 0.43346514 0.29218117],0.3941402940478313,1,2,0
224,0.8051591457278222,0.08322314614420985,0.016491809964112994,0.590019235585746,0.9214655854964062,0.3106952907990743,0,1,[0.5095066  0.34698636 0.14350704],[0.04556014 0.34473311 0.60970675],[0.81538589 0.15024374 0.03437037],[0.27852998 0.44166767 0.27980235],0.41169433639561104,1,2,0
225,0.7765444049215906,0.06402945238406968,0.04754448755049044,0.6376076726000158,0.9106203442815102,0.3038197818500549,0,1,[0.46695212 0.3481823  0.18486558],[0.09429286 0.27805866 0.62764847],[0.8707702  0.11513143 0.01409836],[0.28320091 0.43475043 0.28204865],0.40415826989691156,1,2,0
226,0.7932539747770563,0.08582494721275198,0.03589137892718345,0.6658186492627345,0.8708753652295752,0.3127119334658433,0,1,[0.48309651 0.30594178 0.21096171],[0.05387737 0.32670856 0.61941407],[0.88877643 0.10307255 0.00815102],[0.27114022 0.47448527 0.25437451],0.3914064503952638,1,2,0
227,0.7378143851809201,0.06261067027711555,0.0337148791134456,0.5817393072504398,0.9042180573642199,0.30768543016992955,0,1,[0.4321639  0.38119576 0.18664034],[0.06986295 0.28845639 0.64168066],[0.79505896 0.17599579 0.02894525],[0.28921076 0.47770494 0.2330843 ],0.3903651401869463,1,2,0
228,0.7662382227113568,0.061138016181279245,0.027435874729247085,0.6561560800948089,0.9057486312673394,0.3519586050583318,0,1,[0.47750679 0.29787801 0.2246152 ],[0.08247907 0.31728763 0.6002333 ],[0.71925521 0.23023198 0.0505128 ],[0.29913465 0.41790483 0.28296051],0.4108011889814968,1,2,0
229,0.6768506969450183,0.06474119754562177,0.04505415668249031,0.5817410005988303,0.8981367162178561,0.33929859778929444,0,1,[0.44666884 0.42329841 0.13003276],[0.10052633 0.29583661 0.60363706],[0.89911598 0.07214293 0.02874109],[0.25498168 0.46843691 0.27658141],0.4323143852062937,1,2,0
230,0.7199261472723474,0.04831811218551773,0.05268529432795582,0.6070259247033787,0.8628522739077039,0.3253255393236045,0,1,[0.55885839 0.35125146 0.08989015],[0.10763593 0.21817152 0.67419255],[0.85136157 0.09720807 0.05143037],[0.27126575 0.44365015 0.28508409],0.40002487495147593,1,2,0
231,0.7405635739837109,0.0500749788090652,0.04218491802535517,0.6918388404056721,0.9131029153319294,0.2947904317802387,0,1,[0.53152766 0.32021756 0.14825479],[0.11313176 0.29035888 0.59650936],[0.87805082 0.10181053 0.02013865],[0.2380424  0.4975673  0.26439031],0.4248769462043447,1,2,0
232,0.778911866993436,0.059922021343174404,0.05293169480075778,0.613640956513632,0.941704755797559,0.3147332031251224,0,1,[0.44008562 0.3365344  0.22337998],[0.05974707 0.37157128 0.56868165],[0.85665587 0.10208874 0.04125539],[0.28464277 0.41499579 0.30036144],0.41876616152077506,1,2,0
233,0.7428186345155492,0.09838812180969013,0.04882542201822406,0.6223407509358299,0.9120752631172051,0.3205541041960086,0,1,[0.54772695 0.26758359 0.18468946],[0.08145113 0.31704027 0.6015086 ],[0.78068553 0.19671231 0.02260216],[0.22475427 0.47858516 0.29666057],0.41337864753423104,1,2,0
234,0.7257014273204021,0.06037025400415481,0.04392065198487431,0.60959070076498,0.9586905287406098,0.31481585416206287,0,1,[0.41772732 0.33049612 0.25177656],[0.04860854 0.31291325 0.63847822],[0.82130046 0.13285749 0.04584204],[0.26968184 0.4258087  0.30450945],0.4269709053659275,1,2,0
235,0.7656590419719735,0.045201332769999,0.029397811192899487,0.6486554747125118,0.9153585312741785,0.3115668616359758,0,1,[0.53202848 0.34692204 0.12104948],[0.02006638 0.27021373 0.70971989],[0.84318288 0.11331447 0.04350265],[0.20491234 0.48057703 0.31451064],0.3642724586535982,1,2,0
236,0.79972401734648,0.07934221312299185,0.03772930476714039,0.6126453699992025,0.8613601894452615,0.36139112654089867,0,1,[0.50440916 0.26925786 0.22633297],[0.06392742 0.30755241 0.62852017],[0.83250202 0.14492905 0.02256893],[0.25599757 0.48389855 0.26010389],0.3945983937156568,1,2,0
237,0.8076179871803718,0.0683120094968318,0.024299169543027455,0.5628822677869537,0.9214350339464126,0.3414500868856925,0,1,[0.50543465 0.31686099 0.17770436],[0.05162466 0.22818029 0.72019506],[0.8923552  0.09245869 0.01518611],[0.29265506 0.41045403 0.29689091],0.40486073612803364,1,2,0
238,0.7677212652725315,0.06345103983277682,0.048562095887715935,0.6250812323835843,0.8751705219397956,0.2834233121273617,0,1,[0.55100088 0.29100944 0.15798969],[0.09411437 0.31020689 0.59567874],[0.89105532 0.05939019 0.04955449],[0.28934725 0.45445022 0.25620253],0.38962430872494336,1,2,0
239,0.7785356161251155,0.05785251543861443,0.03860270731859395,0.5806311901903953,0.8686511745730348,0.3159895602899071,0,1,[0.56061809 0.29448705 0.14489486],[0.08536044 0.25681191 0.65782765],[0.88010282 0.07708732 0.04280986],[0.28673737 0.46605758 0.24720505],0.41339687653738394,1,2,0
240,0.758397671466184,0.06824075559925916,0.016935140515716072,0.647594330294917,0.889602851295876,0.3172451097996099,0,1,[0.51420082 0.36400464 0.12179454],[0.07520807 0.33804358 0.58674834],[0.873809   0.11036753 0.01582347],[0.23800791 0.5053246  0.25666749],0.4103046045000742,1,2,0
241,0.7424528493985327,0.06466348992643492,0.08662079611472065,0.5744140375917769,0.903363144982414,0.31264058875619843,0,1,[0.34207338 0.42707598 0.23085064],[0.062817   0.33617304 0.60100996],[0.89495684 0.08175316 0.02329   ],[0.29575905 0.41439171 0.28984924],0.41262537959502066,1,2,0
242,0.8076347167564011,0.07658148159540114,0.04446748196533859,0.6142143214438676,0.925713552765508,0.3010615053799138,0,1,[0.5207381  0.30204389 0.17721801],[0.05329268 0.28901736 0.65768996],[0.84830171 0.1037497  0.04794859],[0.2695233  0.48215728 0.24831942],0.4289689866848108,1,2,0
243,0.8020155014724922,0.07042952074326912,0.023070576590342156,0.6048084382942553,0.8694426801001646,0.3190874247560471,0,1,[0.52757702 0.32560736 0.14681561],[0.09429178 0.25482078 0.65088744],[0.87795757 0.08958847 0.03245396],[0.23335828 0.45631861 0.3103231 ],0.40969278009536964,1,2,0
244,0.7960906985973141,0.05785990682255291,0.03644916730466637,0.6137869499779626,0.9246216004750951,0.29265768339762815,0,1,[0.56841789 0.23931029 0.19227182],[0.09663001 0.32853828 0.5748317 ],[0.92994643 0.05579317 0.0142604 ],[0.23470941 0.43065179 0.33463881],0.38100768271250884,1,2,0
245,0.7668096229703235,0.07786872981941269,0.01756441706899466,0.5504923998956689,0.9105633337162243,0.35379736356166164,0,1,[0.50603547 0.25694322 0.23702131],[0.05043322 0.33969596 0.60987082],[0.81858617 0.15880353 0.02261029],[0.27852797 0.45932446 0.26214757],0.42151203061959885,1,2,0
246,0.7767729609411681,0.09972873056209447,0.024316259986188315,0.46908934933242036,0.9249178242551267,0.2977958189301402,0,1,[0.5378544  0.32583954 0.13630607],[0.10409882 0.20826515 0.68763603],[0.82817642 0.12204927 0.04977431],[0.24148621 0.41413753 0.34437626],0.34873268346493347,1,2,0
247,0.8193397446162779,0.08005682905180019,0.052693317350708826,0.5901332073075091,0.8948498555132333,0.31257498979019227,0,1,[0.44723036 0.3044736  0.24829604],[0.04310285 0.30049756 0.65639959],[0.82456155 0.14058659 0.03485186],[0.32618826 0.42471933 0.2490924 ],0.36502119153421425,1,2,0
248,0.7113773964308568,0.060987319006189096,0.01968685934793032,0.5823813226517112,0.9192156877719697,0.34485071751441154,0,1,[0.51857435 0.32869745 0.1527282 ],[0.05862967 0.32120081 0.62016952],[0.89157053 0.08458203 0.02384744],[0.23196204 0.42928033 0.33875763],0.4097211833585558,1,2,0
249,0.7266017698490252,0.08448471929377678,0.014722823243615612,0.6296198031885428,0.8462830275443222,0.29831434512731775,0,1,[0.51461692 0.25900476 0.22637832],[0.06262045 0.36229945 0.5750801 ],[0.83740407 0.12432247 0.03827346],[0.22230814 0.50699268 0.27069918],0.41707358626943086,1,2,0
250,0.7153387314173167,0.08356574006975044,0.027184043692823984,0.5410878173502255,0.8919334243461783,0.338360655710284,0,1,[0.47376041 0.34835255 0.17788703],[0.07252793 0.36721833 0.56025374],[0.83065367 0.14137292 0.02797341],[0.27455592 0.41387229 0.31157179],0.40945948375922847,1,2,0
251,0.789769616045562,0.07688764617830436,0.035629306904189195,0.6323032082484411,0.9241160592695888,0.3730971260439176,0,1,[0.51823724 0.33391312 0.14784963],[0.09740349 0.27822514 0.62437137],[0.90022686 0.0882249  0.01154824],[0.2613619  0.47410963 0.26452847],0.40955510122515976,1,2,0
252,0.7536744070951851,0.07733138612982648,0.05053623980951314,0.6224890039345098,0.8864065435669648,0.30627984230644195,0,1,[0.61805352 0.2317193  0.15022717],[0.05660182 0.3019506  0.64144759],[0.8340944  0.08991061 0.075995  ],[0.25393716 0.44130101 0.30476182],0.37116225110641865,1,2,0
253,0.7773401060460272,0.09294563493580726,0.036699606639549215,0.6062786856331437,0.9223893588177758,0.3487734902500782,0,1,[0.43081131 0.31861505 0.25057364],[0.10580826 0.29205865 0.60213309],[0.88765019 0.08768413 0.02466568],[0.2365365  0.46024015 0.30322334],0.42110006936979033,1,2,0
254,0.7361989753896169,0.04904349501666123,0.05939529425209569,0.6581507169349804,0.8346431472168238,0.337052566420629,0,1,[0.5009359  0.29825973 0.20080437],[0.04599829 0.29999562 0.65400609],[0.84329306 0.11346175 0.0432452 ],[0.26030155 0.45670112 0.28299732],0.3546746439802567,1,2,0
255,0.7460849680772776,0.08503264934734539,0.02640135025521353,0.5959838015842316,0.888969818891402,0.3556704056108397,0,1,[0.38355255 0.34383553 0.27261193],[0.09563976 0.29770138 0.60665886],[0.90564445 0.08386893 0.01048662],[0.33159396 0.43562857 0.23277747],0.3965792677843342,1,2,0
256,0.7268778566888243,0.11459128237903847,0.02939184990625055,0.6034178020116716,0.9214754776945638,0.3047759078090425,0,1,[0.53999883 0.31074139 0.14925979],[0.08991427 0.32703412 0.58305161],[0.78627424 0.16160506 0.0521207 ],[0.25000969 0.42601535 0.32397496],0.4112364917976358,1,2,0
257,0.766397086774535,0.058050242830373355,0.04958322097751253,0.593755505654289,0.8856119353194237,0.30008876220033087,0,1,[0.52630558 0.32185004 0.15184437],[0.06571369 0.38827693 0.54600938],[0.84167244 0.13488166 0.0234459 ],[0.22766565 0.5023876  0.26994675],0.41110873714120905,1,2,0
258,0.7378704461932609,0.07949789340201233,0.031706440391217526,0.5452157249001189,0.9171225076148687,0.33549885025353454,0,1,[0.60203229 0.2987262  0.09924152],[0.05385756 0.33704453 0.60909791],[0.83045582 0.1488335  0.02071067],[0.23466274 0.46528907 0.30004819],0.3918344077971039,1,2,0
259,0.7332975465785151,0.07367025269365099,0.03893695229479152,0.5864613251018058,0.9381772686624258,0.30161093757469887,0,1,[0.39629608 0.34252681 0.26117711],[0.07008351 0.34193577 0.58798072],[0.83943605 0.11009468 0.05046927],[0.30759277 0.44523387 0.24717336],0.42636480495615803,1,2,0
260,0.7317328927758319,0.0605062354191282,0.028286788567682776,0.5667076952746399,0.9236672756937043,0.3156108559649982,0,1,[0.3726747  0.43618577 0.19113952],[0.05580989 0.27809968 0.66609043],[0.83133193 0.11601023 0.05265784],[0.25041777 0.4462995  0.30328274],0.4145851064753681,1,2,0
261,0.7301914172238709,0.07344028172118312,0.024843616987319884,0.6271323665520432,0.8547205852942323,0.30828435798628107,0,1,[0.51658159 0.30442859 0.17898982],[0.07509464 0.32898419 0.59592117],[0.90279714 0.08347582 0.01372704],[0.28486059 0.47303611 0.24210329],0.39080949417394995,1,2,0
262,0.7263036050806453,0.04798626385900616,0.03971765795886444,0.5703248104317177,0.9152618076336527,0.3467061480645133,0,1,[0.44707938 0.34930658 0.20361403],[0.05463828 0.24931905 0.69604267],[0.84042204 0.08433105 0.07524691],[0.22611845 0.44283677 0.33104478],0.38430733540468515,1,2,0
263,0.7948342001495899,0.057827861098263426,0.03408402932043523,0.6993250465574943,0.9273826750280054,0.3330174624870161,0,1,[0.43759106 0.42340504 0.1390039 ],[0.08791543 0.24697894 0.66510563],[0.89499065 0.08798458 0.01702478],[0.28236786 0.44835904 0.2692731 ],0.3824502816367551,1,2,0
264,0.7719520977146332,0.06541243115698572,0.018564120913155815,0.585736453913556,0.9371729334936402,0.3233054700230385,0,1,[0.42552292 0.42172675 0.15275033],[0.06908713 0.30522403 0.62568884],[0.7914395  0.19236182 0.01619868],[0.26751078 0.44095471 0.29153451],0.3842706885789638,1,2,0
265,0.7305606035352481,0.05575558327237949,0.022541923083613687,0.6608059029102248,0.8965705033489996,0.36786333390091414,0,1,[0.49772363 0.32100415 0.18127222],[0.07512464 0.31291027 0.6119651 ],[0.78240755 0.20600819 0.01158427],[0.24962149 0.44405438 0.30632413],0.40988477131739065,1,2,0
266,0.773126401984394,0.07411233563478761,0.055535912259642585,0.6299181820585931,0.8785491107779455,0.31377428327241336,0,1,[0.43162203 0.43230783 0.13607014],[0.04747285 0.28652466 0.66600249],[0.86695144 0.11926018 0.01378838],[0.29197053 0.445618   0.26241147],0.41071327941771935,1,2,0
267,0.7327025214658998,0.0914724234779882,0.03846580988537009,0.6634423521971072,0.9132696458934884,0.32513218466119287,0,1,[0.52474351 0.24600289 0.2292536 ],[0.08447755 0.27085847 0.64466398],[0.86218228 0.11162354 0.02619417],[0.25325596 0.39426209 0.35248194],0.3925213881020436,1,2,0
268,0.7401565086841996,0.06957197262369991,0.03944618225451825,0.6020479623747675,0.9035588178377705,0.29155185363315117,0,1,[0.53517287 0.32555061 0.13927652],[0.11035033 0.29807148 0.59157819],[0.86863712 0.07955646 0.05180642],[0.22943199 0.53475451 0.2358135 ],0.39748284652832827,1,2,0
269,0.7670864202530608,0.054814710799153274,0.04223771971282139,0.5971645286573377,0.9278905433319011,0.3022509302659279,0,1,[0.57527543 0.22590824 0.19881633],[0.10564873 0.31080429 0.58354697],[0.91540917 0.05795784 0.026633  ],[0.35186683 0.4139743  0.23415887],0.4189507773205318,1,2,0
270,0.7568140044641108,0.0797247489902897,0.03345881282534122,0.6130810626366575,0.9268566739997868,0.28282627256597304,0,1,[0.49004908 0.28635745 0.22359347],[0.08900485 0.34468212 0.56631302],[0.81988861 0.14217281 0.03793858],[0.24191927 0.47578281 0.28229792],0.3946974568367596,1,2,0
271,0.7509912212955584,0.08112270443168333,0.03669880908056213,0.5822517386846441,0.9017453118924179,0.29051419708749,0,1,[0.59173756 0.24515446 0.16310799],[0.04093832 0.30154319 0.65751849],[0.90197142 0.05476185 0.04326673],[0.23871866 0.48104251 0.28023882],0.39216944396629627,1,2,0
